OrderNumber,CustomerID,Name,Address,City,Country,Continent,PurchaseDate,PaymentMethod,Product,ProductCategory,Quantity,ProductID,ProductPrice,CostPrice,DiscountPercentage,DiscountedPrice,FinalPrice,Profit,WarrantyPeriod
ORD0649636,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,4/4/2024,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,1850.91,1256.06,27.95,1333.58,6667.9,387.6,7 months
ORD0649635,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,7/1/2024,Credit Card,Ashley Furniture Sofa,Furniture,5,FURN100,676.76,415.43,0,676.76,3383.8,1306.65,28 months
ORD0649638,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,10/28/2020,Debit Card,Sealy Posturepedic Mattress,Furniture,5,FURN112,804.12,531.21,5.88,756.84,3784.2,1128.15,31 months
ORD0649637,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,10/14/2020,Debit Card,Sealy Posturepedic Mattress,Furniture,4,FURN112,495.05,348.37,26,366.34,1465.36,71.88,31 months
ORD0649638,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,5/2/2021,Debit Card,Free-Range Eggs,Groceries,4,GROC101,8.76,6.31,9.84,7.9,31.6,6.36,No Warranty
ORD0649635,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,1/13/2022,Credit Card,Fresh Apples,Groceries,5,GROC102,47.84,37.93,25.06,35.85,179.25,-10.4,No Warranty
ORD0649636,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,3/24/2021,Online Wallet,Fresh Apples,Groceries,1,GROC102,17.09,11.99,0,17.09,17.09,5.1,No Warranty
ORD0649638,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,12/2/2020,Debit Card,Organic Almond Milk,Groceries,5,GROC103,23.51,15.36,0,23.51,117.55,40.75,No Warranty
ORD0649635,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,12/8/2023,Credit Card,Whole Wheat Bread,Groceries,3,GROC113,48.5,31.55,10.31,43.5,130.5,35.85,No Warranty
ORD0649636,CUST002037,Mrs. Jennifer Dominguez DVM,"02984 Vasquez Via, Adelaide, Australia",Adelaide,Australia,Oceania,7/10/2024,Online Wallet,Whole Wheat Bread,Groceries,1,GROC113,3.1,2.27,25.44,2.31,2.31,0.04,No Warranty
ORD0649641,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,8/17/2023,Credit Card,Atomic Habits,Books,1,BOOK100,80.4,57.81,20.51,63.91,63.91,6.1,No Warranty
ORD0649639,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,4/7/2021,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,29.87,22.34,15.86,25.13,50.26,5.58,No Warranty
ORD0649640,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,6/3/2021,Debit Card,Apple Watch Series 8,Electronics,2,ELEC102,1952.85,1221.97,25.06,1463.47,2926.94,483,12 months
ORD0649641,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,8/27/2022,Credit Card,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1603.34,1125.65,19.27,1294.38,2588.76,337.46,19 months
ORD0649640,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,5/2/2021,Debit Card,Sony WH-1000XM5 Headphones,Electronics,3,ELEC112,1787.58,1079.36,11.06,1589.87,4769.61,1531.53,13 months
ORD0649639,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,3/25/2020,Online Wallet,IKEA Billy Bookcase,Furniture,2,FURN100,903.83,592.51,27.71,653.38,1306.76,121.74,36 months
ORD0649641,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,1/26/2024,Credit Card,Sealy Posturepedic Mattress,Furniture,5,FURN112,2073.26,1244.44,14.61,1770.36,8851.8,2629.6,29 months
ORD0649641,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,2/7/2023,Credit Card,Free-Range Eggs,Groceries,4,GROC101,31.93,19.83,10.04,28.72,114.88,35.56,No Warranty
ORD0649641,CUST002038,Randall Morgan,"09527 Angela Landing Suite 278, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,1/25/2022,Credit Card,Fresh Apples,Groceries,3,GROC102,28.63,21.59,0,28.63,85.89,21.12,No Warranty
ORD0649643,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,12/18/2024,Debit Card,Levi's 501 Jeans,Clothing,1,CLOT110,61.2,46.65,0,61.2,61.2,14.55,No Warranty
ORD0649642,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,2/13/2024,PayPal,Levi's 501 Jeans,Clothing,3,CLOT110,248.59,189.42,20.88,196.68,590.04,21.78,No Warranty
ORD0649645,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,9/29/2021,Debit Card,Apple Watch Series 8,Electronics,3,ELEC102,1216.31,965.53,7.33,1127.15,3381.45,484.86,28 months
ORD0649643,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,6/4/2024,Debit Card,Samsung Galaxy S23,Electronics,1,ELEC104,555.29,335.25,29.13,393.53,393.53,58.28,26 months
ORD0649644,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,9/17/2020,Debit Card,Samsung Galaxy S23,Electronics,1,ELEC104,791.49,502.61,8.76,722.16,722.16,219.55,29 months
ORD0649645,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,11/29/2020,Debit Card,Sealy Posturepedic Mattress,Furniture,5,FURN112,1157.61,717.48,26.66,848.99,4244.95,657.55,23 months
ORD0649643,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,11/1/2020,Debit Card,Free-Range Eggs,Groceries,5,GROC101,10.88,6.73,17.08,9.02,45.1,11.45,No Warranty
ORD0649643,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,2/25/2021,Debit Card,Fresh Apples,Groceries,4,GROC102,23.98,18.28,0,23.98,95.92,22.8,No Warranty
ORD0649646,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,9/4/2024,Credit Card,Fresh Apples,Groceries,3,GROC102,32.46,21.23,0,32.46,97.38,33.69,No Warranty
ORD0649643,CUST002039,Joel Parker,"564 Moore Cape Suite 335, Mumbai, India",Mumbai,India,Asia,6/11/2020,Debit Card,Whole Wheat Bread,Groceries,4,GROC113,44.37,32.03,8.7,40.51,162.04,33.92,No Warranty
ORD0649647,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,8/27/2023,Credit Card,The Great Gatsby,Books,5,BOOK112,51.59,34.42,21.56,40.47,202.35,30.25,No Warranty
ORD0649649,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,10/16/2022,PayPal,Adidas Ultraboost,Clothing,1,CLOT100,118.29,90.05,18.05,96.94,96.94,6.89,No Warranty
ORD0649648,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,1/16/2021,Credit Card,Nike Air Max Shoes,Clothing,1,CLOT103,198.56,127.69,0,198.56,198.56,70.87,No Warranty
ORD0649647,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,6/6/2024,Credit Card,North Face Jacket,Clothing,2,CLOT104,131.73,92.43,19.53,106,212,27.14,No Warranty
ORD0649647,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,3/24/2022,Credit Card,North Face Jacket,Clothing,3,CLOT104,214.88,168.72,0,214.88,644.64,138.48,No Warranty
ORD0649648,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,6/18/2024,Credit Card,Levi's 501 Jeans,Clothing,2,CLOT110,44.53,32.64,29.72,31.3,62.6,-2.68,No Warranty
ORD0649649,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,10/27/2023,PayPal,Sony WH-1000XM5 Headphones,Electronics,4,ELEC112,1640.67,1036.8,17.43,1354.7,5418.8,1271.6,34 months
ORD0649650,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,4/30/2020,Online Wallet,Ashley Furniture Sofa,Furniture,1,FURN100,2993.65,1891.7,29.57,2108.43,2108.43,216.73,27 months
ORD0649650,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,11/17/2024,Online Wallet,Ashley Furniture Sofa,Furniture,1,FURN100,326.96,258.03,26.1,241.62,241.62,-16.41,24 months
ORD0649649,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,6/23/2020,PayPal,Sealy Posturepedic Mattress,Furniture,1,FURN112,2086.03,1408.61,0,2086.03,2086.03,677.42,26 months
ORD0649648,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,1/1/2024,Credit Card,Free-Range Eggs,Groceries,3,GROC101,27.1,17.8,15.94,22.78,68.34,14.94,No Warranty
ORD0649650,CUST002040,Rebecca Schneider,"080 Garcia Brooks, Lyon, France",Lyon,France,Europe,11/28/2023,Online Wallet,Organic Almond Milk,Groceries,4,GROC103,17.51,13.62,0,17.51,70.04,15.56,No Warranty
ORD0649651,CUST002041,Tommy Thomas,"3133 Anthony Spring, Toronto, Canada",Toronto,Canada,North America,11/21/2023,Debit Card,Atomic Habits,Books,2,BOOK100,43.23,32.51,16.25,36.21,72.42,7.4,No Warranty
ORD0649651,CUST002041,Tommy Thomas,"3133 Anthony Spring, Toronto, Canada",Toronto,Canada,North America,7/13/2022,Debit Card,Atomic Habits,Books,5,BOOK100,68.09,48.4,23.35,52.19,260.95,18.95,No Warranty
ORD0649651,CUST002041,Tommy Thomas,"3133 Anthony Spring, Toronto, Canada",Toronto,Canada,North America,11/13/2023,Debit Card,Nike Air Max Shoes,Clothing,2,CLOT103,236.8,159.72,0,236.8,473.6,154.16,No Warranty
ORD0649652,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,12/4/2023,PayPal,The Great Gatsby,Books,1,BOOK112,22.37,15.04,0,22.37,22.37,7.33,No Warranty
ORD0649653,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,7/20/2021,PayPal,Adidas Ultraboost,Clothing,4,CLOT100,99.03,67.74,20.39,78.84,315.36,44.4,No Warranty
ORD0649652,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,5/23/2022,PayPal,Samsung Galaxy S23,Electronics,1,ELEC104,1716.91,1333.89,24.48,1296.61,1296.61,-37.28,33 months
ORD0649653,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,12/9/2021,PayPal,Ashley Furniture Sofa,Furniture,1,FURN100,2558.59,2019.13,16.88,2126.7,2126.7,107.57,16 months
ORD0649653,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,12/6/2021,PayPal,IKEA Billy Bookcase,Furniture,1,FURN100,2395.61,1691.99,0,2395.61,2395.61,703.62,15 months
ORD0649654,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,4/14/2024,Credit Card,Sealy Posturepedic Mattress,Furniture,1,FURN112,819.76,624.5,0,819.76,819.76,195.26,23 months
ORD0649654,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,7/13/2020,Credit Card,Fresh Apples,Groceries,2,GROC102,9.03,6.68,10.25,8.1,16.2,2.84,No Warranty
ORD0649654,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,7/4/2022,Credit Card,Fresh Apples,Groceries,2,GROC102,22.59,13.67,16.87,18.78,37.56,10.22,No Warranty
ORD0649652,CUST002042,Ryan Mills,"1392 Swanson Court Suite 372, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,9/11/2020,PayPal,Organic Almond Milk,Groceries,5,GROC103,22.95,14.34,10.75,20.48,102.4,30.7,No Warranty
ORD0649657,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,6/7/2021,Online Wallet,Atomic Habits,Books,3,BOOK100,98.34,68.56,0,98.34,295.02,89.34,No Warranty
ORD0649655,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,12/3/2024,Online Wallet,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,91.28,61.29,0,91.28,456.4,149.95,No Warranty
ORD0649658,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,2/4/2020,PayPal,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,37.53,24.63,0,37.53,187.65,64.5,No Warranty
ORD0649659,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,4/5/2024,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,83.86,57.46,18.94,67.98,135.96,21.04,No Warranty
ORD0649656,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,7/10/2023,Debit Card,North Face Jacket,Clothing,5,CLOT104,379.17,289.14,10.72,338.52,1692.6,246.9,No Warranty
ORD0649656,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,7/21/2022,Debit Card,North Face Jacket,Clothing,2,CLOT104,191.92,141.82,12.03,168.83,337.66,54.02,No Warranty
ORD0649655,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,4/24/2021,Online Wallet,Samsung Galaxy S23,Electronics,1,ELEC104,1851.67,1206.26,9.67,1672.61,1672.61,466.35,32 months
ORD0649658,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,11/5/2024,PayPal,iPhone 14 Pro,Electronics,3,ELEC112,1481.06,892.92,19.32,1194.92,3584.76,906,36 months
ORD0649655,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,3/27/2020,Online Wallet,iPhone 14 Pro,Electronics,1,ELEC112,927.03,673.98,0,927.03,927.03,253.05,15 months
ORD0649657,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,2/22/2023,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,3,ELEC112,1491.67,921.65,0,1491.67,4475.01,1710.06,30 months
ORD0649655,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,8/10/2020,Online Wallet,Fresh Apples,Groceries,3,GROC102,2.01,1.28,6.51,1.88,5.64,1.8,No Warranty
ORD0649658,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,11/19/2020,PayPal,Organic Almond Milk,Groceries,5,GROC103,19.72,14.58,0,19.72,98.6,25.7,No Warranty
ORD0649655,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,6/12/2020,Online Wallet,Organic Almond Milk,Groceries,3,GROC103,8.72,6.62,0,8.72,26.16,6.3,No Warranty
ORD0649658,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,10/20/2020,PayPal,Whole Wheat Bread,Groceries,3,GROC113,49,35.92,0,49,147,39.24,No Warranty
ORD0649657,CUST002043,Theresa Anderson,"3409 Chapman Ways Apt. 109, Guangzhou, China",Guangzhou,China,Asia,1/15/2024,Online Wallet,Whole Wheat Bread,Groceries,3,GROC113,13.54,9.52,0,13.54,40.62,12.06,No Warranty
ORD0649660,CUST002044,Carla Walter,"9637 Nicole Port Suite 229, Melbourne, Australia",Melbourne,Australia,Oceania,1/16/2024,PayPal,Nike Air Max Shoes,Clothing,3,CLOT103,132.45,85.64,0,132.45,397.35,140.43,No Warranty
ORD0649661,CUST002044,Carla Walter,"9637 Nicole Port Suite 229, Melbourne, Australia",Melbourne,Australia,Oceania,3/21/2021,Debit Card,North Face Jacket,Clothing,3,CLOT104,147.3,91.34,9.72,132.98,398.94,124.92,No Warranty
ORD0649661,CUST002044,Carla Walter,"9637 Nicole Port Suite 229, Melbourne, Australia",Melbourne,Australia,Oceania,12/25/2024,Debit Card,Samsung Galaxy S23,Electronics,5,ELEC104,911.79,677.1,0,911.79,4558.95,1173.45,33 months
ORD0649661,CUST002044,Carla Walter,"9637 Nicole Port Suite 229, Melbourne, Australia",Melbourne,Australia,Oceania,5/23/2024,Debit Card,Fresh Apples,Groceries,5,GROC102,18.12,12,10.47,16.22,81.1,21.1,No Warranty
ORD0649661,CUST002044,Carla Walter,"9637 Nicole Port Suite 229, Melbourne, Australia",Melbourne,Australia,Oceania,12/8/2021,Debit Card,Whole Wheat Bread,Groceries,2,GROC113,43.07,28.45,19.27,34.77,69.54,12.64,No Warranty
ORD0649662,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,9/22/2024,PayPal,Manga: Attack on Titan Vol. 1,Books,3,BOOK103,89.85,66.48,5.87,84.58,253.74,54.3,No Warranty
ORD0649664,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,9/26/2023,Credit Card,Manga: Attack on Titan Vol. 1,Books,4,BOOK103,34.89,22.39,19.62,28.04,112.16,22.6,No Warranty
ORD0649663,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,4/30/2021,PayPal,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,88.56,57.94,9.89,79.8,79.8,21.86,No Warranty
ORD0649662,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,3/19/2023,PayPal,Adidas Ultraboost,Clothing,1,CLOT100,329,211.3,0,329,329,117.7,No Warranty
ORD0649664,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,11/10/2023,Credit Card,Adidas Ultraboost,Clothing,5,CLOT100,279.61,197.39,0,279.61,1398.05,411.1,No Warranty
ORD0649663,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,3/20/2024,PayPal,Apple Watch Series 8,Electronics,2,ELEC102,1629.39,1268.52,15.59,1375.37,2750.74,213.7,10 months
ORD0649663,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,1/25/2020,PayPal,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,808.84,564.22,23.9,615.53,1231.06,102.62,36 months
ORD0649664,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,8/5/2021,Credit Card,IKEA Billy Bookcase,Furniture,2,FURN100,1552.63,1079.94,18.82,1260.43,2520.86,360.98,30 months
ORD0649664,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,12/13/2023,Credit Card,Free-Range Eggs,Groceries,5,GROC101,26.57,17.12,17.32,21.97,109.85,24.25,No Warranty
ORD0649664,CUST002045,Kevin Roberson,"6647 Danielle Pass Apt. 339, Shanghai, China",Shanghai,China,Asia,1/11/2020,Credit Card,Organic Almond Milk,Groceries,3,GROC103,38.19,28.57,28.78,27.2,81.6,-4.11,No Warranty
ORD0649665,CUST002046,Shannon Armstrong,"906 Johnson Mall, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,6/5/2020,Credit Card,Nike Air Max Shoes,Clothing,4,CLOT103,226.42,157.19,24.23,171.56,686.24,57.48,No Warranty
ORD0649665,CUST002046,Shannon Armstrong,"906 Johnson Mall, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,5/16/2020,Credit Card,Levi's 501 Jeans,Clothing,5,CLOT110,326.16,246.78,16.66,271.82,1359.1,125.2,No Warranty
ORD0649666,CUST002046,Shannon Armstrong,"906 Johnson Mall, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,3/17/2023,Debit Card,iPhone 14 Pro,Electronics,4,ELEC112,1868.72,1129.91,0,1868.72,7474.88,2955.24,16 months
ORD0649665,CUST002046,Shannon Armstrong,"906 Johnson Mall, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,12/28/2023,Credit Card,Ashley Furniture Sofa,Furniture,2,FURN100,625.2,462.3,16.38,522.79,1045.58,120.98,27 months
ORD0649665,CUST002046,Shannon Armstrong,"906 Johnson Mall, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,12/10/2022,Credit Card,Fresh Apples,Groceries,2,GROC102,33.72,23.02,10.46,30.19,60.38,14.34,No Warranty
ORD0649667,CUST002047,Chad Davis,"448 Hurst Bridge, Cologne, Germany",Cologne,Germany,Europe,9/29/2023,Credit Card,The Great Gatsby,Books,2,BOOK112,41.5,30.07,8.83,37.84,75.68,15.54,No Warranty
ORD0649667,CUST002047,Chad Davis,"448 Hurst Bridge, Cologne, Germany",Cologne,Germany,Europe,6/11/2023,Credit Card,Nike Air Max Shoes,Clothing,4,CLOT103,384.73,249.21,22.94,296.47,1185.88,189.04,No Warranty
ORD0649667,CUST002047,Chad Davis,"448 Hurst Bridge, Cologne, Germany",Cologne,Germany,Europe,5/23/2021,Credit Card,Nike Air Max Shoes,Clothing,1,CLOT103,43.28,33.69,0,43.28,43.28,9.59,No Warranty
ORD0649668,CUST002047,Chad Davis,"448 Hurst Bridge, Cologne, Germany",Cologne,Germany,Europe,11/20/2021,Debit Card,Samsung Galaxy S23,Electronics,1,ELEC104,1123.68,739.04,24.32,850.4,850.4,111.36,28 months
ORD0649667,CUST002047,Chad Davis,"448 Hurst Bridge, Cologne, Germany",Cologne,Germany,Europe,3/23/2023,Credit Card,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,1674.67,1012.98,0,1674.67,8373.35,3308.45,36 months
ORD0649667,CUST002047,Chad Davis,"448 Hurst Bridge, Cologne, Germany",Cologne,Germany,Europe,9/21/2024,Credit Card,IKEA Billy Bookcase,Furniture,4,FURN100,1926.84,1459.66,25.37,1438,5752,-86.64,11 months
ORD0649669,CUST002048,Robert Charles,"287 Dominic Brooks, Ottawa, Canada",Ottawa,Canada,North America,6/5/2021,Online Wallet,The Great Gatsby,Books,1,BOOK112,59.87,40.14,0,59.87,59.87,19.73,No Warranty
ORD0649669,CUST002048,Robert Charles,"287 Dominic Brooks, Ottawa, Canada",Ottawa,Canada,North America,5/6/2024,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,138.45,89.24,9.32,125.55,251.1,72.62,No Warranty
ORD0649669,CUST002048,Robert Charles,"287 Dominic Brooks, Ottawa, Canada",Ottawa,Canada,North America,2/19/2020,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,659.3,489.88,20.02,527.31,2636.55,187.15,18 months
ORD0649669,CUST002048,Robert Charles,"287 Dominic Brooks, Ottawa, Canada",Ottawa,Canada,North America,7/10/2022,Online Wallet,Fresh Apples,Groceries,5,GROC102,48.51,30.18,15.93,40.78,203.9,53,No Warranty
